Date	OADryBulbTemperatureNOAA	VariableTotalPower	FanplusCoolingEnergyAHUActualExponent2forAHU23
42529.4791666667	86.666	29738.9587162868	62891.3860833334
42529.4895833333	86.936	29393.7031098662	60223.1872833333
42529.5	87.185	34698.2910107593	60395.7603333333
42529.5104166667	87.41	37325.4567288287	65509.5253333333
42529.5208333333	87.635	35097.1947172318	65686.0412833333
42529.53125	87.86	37977.6913585227	61928.74155
42529.5416666667	88.106	54319.7134322584	59364.5763333333
42529.5520833333	88.376	53929.1574047359	62822.4333333333
42529.5625	88.646	48881.1189182164	68217.6864833333
42529.5729166667	88.916	41581.2986184343	67089.56115
42529.5833333333	89.165	31867.7163901045	62998.5776833333
42529.59375	89.39	39871.2459995994	61984.8288
42529.6041666667	89.615	52018.0294643365	63533.1764833334
42529.6145833333	89.84	45993.5343638427	64181.2877333333
42529.625	89.729	46438.5290790851	66103.9573333333
42529.6354166667	89.234	45568.7120903065	66934.2133333333
42529.6458333333	88.739	45517.0464491351	66424.84275
42529.65625	88.244	52312.5126990392	64689.5587333333
42529.6666666667	87.98	52744.7681281999	63427.98
42529.6770833333	87.98	46580.9751366621	65246.0492833333
42529.6875	87.98	44732.6500664377	63304.6860833333
42529.6979166667	87.98	44698.2302797224	64518.01875
42530.5	88.106	27554.5009407815	66380.067
42530.5104166667	88.376	32624.0647655068	65603.6083333333
42530.5208333333	88.646	26643.2701943703	44521.6320833334
42530.53125	88.916	27058.0796559012	52054.0620833333
42530.5416666667	89.165	31415.7493469811	74492.8013333334
42530.5520833333	89.39	32607.3279421416	67847.2212833333
42530.5625	89.615	31104.1588747411	58679.42835
42530.5729166667	89.84	31935.2558881732	44562.8213333333
42530.5833333333	89.96	40551.0638581831	62415.9268833333
42530.59375	89.96	50051.2794234905	70993.5280833333
42530.6041666667	89.96	50648.6281106425	70684.3160833333
42530.6145833333	89.96	40835.8281326235	67159.5120833333
42530.625	90.086	36634.4199225868	59683.9949333333
42530.6354166667	90.356	37674.5568177642	51568.0824
42530.6458333333	90.626	39401.8167196712	49298.49075
42530.65625	90.896	37069.3097710786	76139.0933333333
42530.6666666667	91.145	30063.8955139026	71647.7704833334
42530.6770833333	91.37	28888.0409105039	48837.3555333334
42530.6875	91.595	30016.0310242005	60764.5316833333
42530.6979166667	91.82	30794.4310096763	77633.4558
42531.375	79.295	22930.1962433174	47663.424
42531.3854166667	79.97	23893.5548860863	44415.0912833333
42531.3958333333	80.385	24738.8995739565	46032.3192
42531.40625	80.76	25937.7464161616	57000.675
42531.4166666667	81.464	27025.6549701442	64567.3044833333
42531.4270833333	82.04	29895.7911685999	64557.6776833333
42531.4375	83.03	31769.6645511846	49017.6355333333
42531.4479166667	84.3661538461538	26773.5892558532	42526.54875
42531.4583333333	84.92	26645.9158527331	62598.3908833334
42531.46875	84.92	27004.134374455	66400.7309333333
42531.4791666667	84.92	32969.5701309737	46890.1715333334
42531.4895833333	84.92	32619.0212076148	39057.5669333334
42531.5	85.277	29727.8552580085	60777.5061333333
42531.5104166667	86.042	28437.6738191331	67769.62275
42531.5208333333	86.807	26739.3575500923	58069.8020833333
42531.53125	87.572	25314.1343713088	46445.8381333334
42531.5416666667	88.211	26087.1901352913	39160.9344
42531.5520833333	88.706	27570.7809719775	58423.8000833334
42531.5625	89.201	27766.8970110873	65303.7909333333
42531.5729166667	89.696	30004.7640680668	64504.2528
42531.5833333333	90.086	30455.9387386224	60222.7128
42531.59375	90.356	30259.5395789923	59675.23875
42531.6041666667	90.626	34230.4120580109	57635.2236833333
42531.6145833333	90.896	43207.2710875954	48188.2819333333
42531.625	91.04	47555.5934259679	43715.4700833333
42531.6354166667	91.04	46022.4282886754	67374.9198
42531.6458333333	91.04	40743.1376263657	68685.9277333333
42531.65625	91.04	35569.1079469124	55736.46315
42531.6666666667	90.809	35931.0226919793	55557.7843333333
42531.6770833333	90.314	29212.9926408237	73171.6835333333
42531.6875	89.819	30186.4929529891	72121.6398
42531.6979166667	89.324	30386.44872705	60074.3348833333
42534.375	80.24	28596.396662382	42333.3216
42534.3854166667	80.6257142857143	28867.9855280448	42685.5117333333
42534.3958333333	80.96	29545.4033371421	46450.68195
42534.40625	80.96	30952.6916520713	48057.66315
42534.4166666667	81.2886956521739	33999.934560411	48018.7296833333
42534.4270833333	81.9930434782609	35662.473012356	46456.80075
42534.4375	82.7891891891892	40357.2136669332	47417.4133333333
42534.4479166667	83.5918918918919	41493.763317781	51006.90315
42534.4583333333	84.3028571428571	45801.8772049598	51231.85875
42534.46875	84.9089795918367	46837.155756725	53031.15075
42534.4791666667	85.5151020408163	46394.7790923711	52259.0892833333
42534.4895833333	86.2945454545455	45995.6669666788	53124.6669333333
42534.5	87.311	44897.4509250519	53495.92875
42534.5104166667	87.806	38633.4657708879	61835.4240833334
42534.5208333333	88.301	29222.4847582869	61084.86075
42534.53125	88.796	26295.9897808074	51074.03595
42534.5416666667	89.165	25886.8780426699	48154.7676833333
42534.5520833333	89.39	27113.9069914788	57696.24
42534.5625	89.615	30423.500863491	62896.6272
42534.5729166667	89.84	36129.7641174236	67631.8861333333
42534.5833333333	89.96	38983.0045945735	68306.46435
42534.59375	89.96	33151.4685869796	56699.7139333333
42534.6041666667	89.96	32291.3409957194	40481.70195
42534.6145833333	89.96	24614.2297245968	54268.03035
42534.625	90.317	28272.4316185605	59495.5667333333
42534.6354166667	91.082	30450.5919007467	57095.54715
42534.6458333333	91.847	33006.9561361267	58131.5171333333
42534.65625	92.612	40105.2868333486	74728.0100833333
42534.6666666667	92.789	44959.5230840646	77791.3500833333
42534.6770833333	92.294	45381.3015691294	75150.2803333333
42534.6875	91.799	45566.1792585892	55127.62395
42534.6979166667	91.304	45373.3278453725	66759.6259333333
42535.375	81.2265384615385	40085.5049298421	49106.2940833333
42535.3854166667	81.7976923076923	52698.0976195384	45801.4520833333
42535.3958333333	82.3688461538462	52047.5323331769	47676.3317333333
42535.40625	82.94	49405.7818854414	49936.2387333334
42535.4166666667	82.94	45049.2346239932	50894.3693333333
42535.4270833333	85.0780487804878	49960.6848389438	52374.5955333333
42535.4375	85.8682926829268	51138.6941716614	52741.8547333333
42535.4479166667	86.6585365853659	51440.831261679	53281.6563333333
42535.4583333333	87.185	48668.9679740753	54937.79235
42535.46875	87.41	40323.6114206632	57949.9445333333
42535.4791666667	87.635	41635.6767433403	60656.5748833333
42535.4895833333	87.86	42933.6031547878	62849.62395
42535.5	88.211	42417.0931794722	63536.4053333334
42535.5104166667	88.706	35619.9840534112	51939.37875
42535.5208333333	89.201	32728.7178864835	45754.5411333333
42535.53125	89.696	27622.5735516063	57060.36435
42535.5416666667	90.086	28183.6789875436	56827.7283333333
42535.5520833333	90.356	32010.2643978792	65643.5934
42535.5625	90.626	35766.1767533163	76900.7848833333
42535.5729166667	90.896	32982.2869386611	78073.6324833333
42535.5833333333	91.271	33859.2472046226	61896.3784833333
42535.59375	91.766	30373.2708384881	49891.8464833333
42535.6041666667	92.261	30844.4818241756	73254.7248833334
42535.6145833333	92.756	40148.6990595177	82053.2862
42535.625	93.125	43192.4419759964	75206.5806
42535.6354166667	93.35	43222.6861575694	54933.5140833333
42535.6458333333	93.575	36169.5954440358	67829.9454
42535.65625	93.8	34141.435649572	81041.7960833333
42535.6666666667	93.689	41372.3724815317	79178.1102
42535.6770833333	93.194	47616.4310446017	69312.7384833333
42535.6875	92.699	48071.3166851632	67189.1027333333
42535.6979166667	92.204	38041.1637802953	72350.8320833333
42536.375	82.04	29597.5365185917	61207.1976833333
42536.3854166667	82.238	30827.1389257616	79862.6304
42536.3958333333	83.228	41745.8091837438	79293.9957333333
42536.40625	83.7254545454545	47702.7900669817	76531.3288833334
42536.4166666667	83.423	48326.6475692803	69581.3646
42536.4270833333	84.458	40985.4660001988	68211.0644833333
42536.4375	85.493	36846.3643984602	66527.5808833333
42536.4479166667	86.528	41890.44243419	68739.0456
42536.4583333333	87.416	46176.7555100671	66096.4728
42536.46875	88.136	38624.4748233343	67369.7568833333
42536.4791666667	88.856	44537.8175679229	67125.4669333333
42536.4895833333	89.576	42174.8359408907	66211.4317333333
42536.5	90.191	28173.995807706	66828.9732833334
42536.5104166667	90.686	29340.7972934374	65431.6320833333
42536.5208333333	91.181	29227.7420351217	65076.0318
42536.53125	91.676	28690.3476428599	67031.6365333333
42536.5416666667	92.066	28624.9535206547	68113.0540833333
42536.5520833333	92.336	30140.4106216448	68207.5827333333
42536.5625	92.606	31657.8751558488	69221.0125333333
42536.5729166667	92.876	29141.0068481401	68911.83795
42536.5833333333	93.125	28386.4038048575	67270.2451333333
42536.59375	93.35	29690.9376567234	67328.2060833333
42536.6041666667	93.575	29884.9760423985	68059.8084833333
42536.6145833333	93.8	29926.4670845604	67152.63555
42536.625	93.92	29983.0679676021	66123.1373333333
42536.6354166667	93.92	34481.2856490073	68132.6120833334
42536.6458333333	93.92	35741.800486145	69960.675
42536.65625	93.92	35138.7697749196	76650.9536833333
42536.6666666667	93.92	42270.6656846664	74443.9244833334
42536.6770833333	93.92	41431.4254347573	77411.0304
42536.6875	93.92	34158.1635102508	79324.2880833334
42536.6979166667	93.92	34629.0414445197	82103.9924833333
42537.375	82.37	31643.1418891495	59762.6972833333
42537.3854166667	83.0771428571429	37027.277446027	65806.83075
42537.3958333333	83.7842857142857	46191.1545856988	69008.6995333333
42537.40625	84.8381818181818	46396.6304735934	65967.7652833333
42537.4166666667	84.377	46367.3378258958	64101.1964833333
42537.4270833333	85.142	42523.6639634905	63432.6413333333
42537.4375	85.907	43824.2172427042	64606.5933333333
42537.4479166667	86.672	50892.7882152061	64875.2736
42537.4583333333	87.311	52430.53898148	65896.6760833334
42537.46875	87.806	47500.8133248407	65411.75115
42537.4791666667	88.301	41468.3605661174	66471.5032833333
42537.4895833333	88.796	41830.1173097875	65202.8723333334
42537.5	89.165	47230.8876993275	65092.9848833333
42537.5104166667	89.39	39669.6638282711	63657.5544
42537.5208333333	89.615	28828.1654866455	63619.99875
42537.53125	89.84	29674.0283995187	65920.323
42537.5416666667	90.191	31416.7507416754	65185.4468833333
42537.5520833333	90.686	36304.0310608607	65222.52555
42537.5625	91.181	33187.5906188463	63448.3260833333
42537.5729166667	91.676	30740.4922041406	62487.4819333334
42537.5833333333	92.171	36183.2385919506	65997.6333333333
42537.59375	92.666	46731.8114038545	65198.1315333333
42537.6041666667	93.161	52654.8529261276	65955.4974
42537.6145833333	93.656	45911.5624633523	69057.1021333333
42537.625	93.92	40743.4726086686	72916.3443333333
42537.6354166667	93.92	39898.5690219564	73111.6224833333
42537.6458333333	93.92	40115.3348854634	71049.26595
42537.65625	93.92	38173.5277772637	71333.15835
42537.6666666667	93.92	31311.8802822731	73157.7013333333
42537.6770833333	93.92	28376.4437248732	73355.5744833333
42537.6875	93.92	28781.1987310972	75671.9616
42537.6979166667	93.92	30271.4546198172	77583.4451333333
42538.375	81.317	29774.7281754918	58341.5364833334
42538.3854166667	82.082	28688.6443193413	59772.4384833333
42538.3958333333	82.847	28922.4140750816	62851.2725333333
42538.40625	83.612	42342.9714060824	47764.08
42538.4166666667	84.2	47945.9132522277	39707.98635
42538.4270833333	84.5857142857143	37368.1736758032	65151.7269333333
42538.4375	85.0139130434783	28696.4934541044	65338.7277333333
42538.4479166667	85.7182608695652	28671.6828764689	62458.572
42538.4583333333	86	26724.6386861979	61000.3651333333
42538.46875	86	30506.5915344191	63799.62435
42538.4791666667	86	28571.0888332993	64498.9909333334
42538.4895833333	86.2945454545455	28295.8488671885	63297.8596833333
42538.5	87.08	28851.4039532528	63584.89875
42538.5104166667	87.6403773584906	30939.3610769103	63259.1443333333
42538.5208333333	88.2007547169811	28118.6441723421	63098.3684833333
42538.53125	88.7611320754717	25096.7274941395	61403.7517333333
42538.5416666667	89.291	27032.8633304249	59967.7987333333
42538.5520833333	89.786	29173.211919973	63546.4704
42538.5625	90.281	33304.7334342434	63060.2766
42538.5729166667	90.776	37457.3506598841	63805.2659333333
42538.5833333333	91.271	41796.6656958717	62042.5060833333
42538.59375	91.766	42286.123878702	62972.4045333333
42538.6041666667	92.261	40221.4825403024	63204.1326
42538.6145833333	92.756	35081.9515063476	65494.5864833333
42538.625	93.02	34544.3584619259	66792.49875
42538.6354166667	93.02	42025.1502001424	64488.48915
42538.6458333333	93.02	44330.0488632927	65957.6928
42538.65625	93.02	34433.7535762822	65989.2787333333
42538.6666666667	93.125	33814.3609151948	68513.98635
42538.6770833333	93.35	30043.2841539348	67885.0211333333
42538.6875	93.575	32389.3145079227	69381.6269333333
42538.6979166667	93.8	36158.0305476129	70356.3320833333
42541.375	81.191	25517.2039993431	63108.11115
42541.3854166667	81.686	24561.1510704644	67508.3500833334
42541.3958333333	82.181	26219.1196363454	66652.3556833333
42541.40625	82.676	28673.2769038149	65622.243
42541.4166666667	83.2865	28795.2203666071	65034.6188833333
42541.4270833333	84.029	30106.7211082832	65835.1523333333
42541.4375	84.7715	30123.2603474661	65154.4648833333
42541.4479166667	85.28	38082.6968997477	65745.2851333333
42541.4583333333	86	42018.5687578096	67425.1420833334
42541.46875	86	44146.5891514318	65246.0492833333
42541.4791666667	85.7765517241379	42662.9288504929	65330.3828833333
42541.4895833333	85.2179310344827	41553.3408761759	63427.98
42541.5	85.508	38039.9072705426	60229.2848833333
42541.5104166667	86.768	36137.2146882919	60014.9333333333
42541.5208333333	88.028	30724.264318381	58853.9149333333
42541.53125	89.288	29941.5717922158	58549.5893333333
42541.5416666667	90.191	30232.9368942441	58644.1840833333
42541.5520833333	90.686	31816.2466492555	60515.4352833334
42541.5625	91.181	38220.0873618098	60011.04915
42541.5729166667	91.676	42380.4477119944	61466.8040833333
42541.5833333333	91.94	42833.3603714917	62201.4944833333
42541.59375	91.94	43572.5833408367	62883.5027333333
42541.6041666667	91.94	40350.509870949	64659.3932833334
42541.6145833333	91.94	34535.2959615553	63370.956
42541.625	92.297	34400.7257160904	63047.68995
42541.6354166667	93.062	33166.3641319642	63409.01475
42541.6458333333	93.827	34836.4796815824	61340.9872833333
42541.65625	94.592	39791.4053786853	62314.9907333333
42541.6666666667	94.538	48496.9437109656	63707.1507333333
42541.6770833333	93.548	46000.7575819499	67495.2707333333
42541.6875	92.558	43456.5218700237	67144.3128
42541.6979166667	91.568	40419.9435655691	66675.85875
42542.375	81.317	30776.1152048508	66501.7332833333
42542.3854166667	82.082	31802.6458971436	67173.8616
42542.3958333333	82.847	39197.7261897978	63953.8003333333
42542.40625	83.612	36337.4852708098	62978.57355
42542.4166666667	84.377	36708.034237004	64012.611
42542.4270833333	85.142	37067.8138790283	62977.932
42542.4375	85.907	34058.1337340097	63290.68515
42542.4479166667	86.672	32246.5149260917	62255.0259333333
42542.4583333333	87.185	32756.1631992476	55139.75355
42542.46875	87.41	36169.4210553218	44360.5667333333
42542.4791666667	87.635	37148.3625320831	67494.66555
42542.4895833333	87.86	37011.913486563	69476.4852833333
42542.5	88.211	37497.6229100404	64954.1124833333
42542.5104166667	88.706	35305.4173699677	44928.12675
42542.5208333333	89.201	30903.1405201646	64091.5597333334
42542.53125	89.696	31195.7003188876	70823.2373333333
42542.5416666667	90.191	32940.4015920634	65646.8620833333
42542.5520833333	90.686	33878.2941554369	47621.13795
42542.5625	91.181	37732.5395788758	67221.0765333333
42542.5729166667	91.676	36909.2919467364	70214.58075
42542.5833333333	91.94	32716.555626238	65973.5949333333
42542.59375	91.94	31174.9317888422	55268.14755
42542.6041666667	91.94	34556.3616333781	65876.3075333333
42542.6145833333	91.94	43960.9257091531	67907.0541333333
42542.625	91.94	41726.0457628837	63229.2656833333
42542.6354166667	91.94	40574.0754979373	63276.3605333333
42542.6458333333	91.94	39478.1872914657	64457.2680833333
42542.65625	91.94	51412.5960385954	63717.2131333334
42542.6666666667	91.94	51075.7590988397	63517.0243333333
42542.6770833333	91.94	47495.6266942536	64112.77875
42542.6875	91.94	47576.8824094162	65508.62475
42542.6979166667	91.94	48046.7283081483	67388.2540833333
42543.375	81.4581395348837	27143.8777637843	64069.06275
42543.3854166667	82.5255813953488	36472.214147795	61986.02475
42543.3958333333	83.5930232558139	48417.6946775628	59584.3555333333
42543.40625	84.02	46844.0860285051	60824.3340833333
42543.4166666667	84.377	46693.3526790655	63236.47995
42543.4270833333	85.142	44235.0213319559	59739.9144833333
42543.4375	85.907	42505.9622113718	60501.168
42543.4479166667	86.672	42820.7149967329	59726.2640833333
42543.4583333333	87.185	40950.9168853571	58781.1900833333
42543.46875	87.41	41359.70997255	62884.6540833334
42543.4791666667	87.635	38599.6547722891	62878.1464833333
42543.4895833333	87.86	40332.2680567236	63555.9733333334
42543.5	88.337	44859.8268713911	64554.7573333333
42543.5104166667	89.102	45826.7898874207	63359.2532833333
42543.5208333333	89.867	44726.944362549	60910.32675
42543.53125	90.632	42380.6304487909	61048.7824833333
42543.5416666667	91.145	41220.4803214212	58577.2373333333
42543.5520833333	91.37	41821.3968142785	61502.2712833333
42543.5625	91.595	42172.5978927313	64308.2976
42543.5729166667	91.82	41247.87025666	64936.10955
42543.5833333333	91.94	40440.6579968314	62802.2709333333
42543.59375	91.94	41004.3028611073	60459.8556833333
42543.6041666667	91.94	40303.188979231	61519.0739333333
42543.6145833333	91.94	39823.0723031807	64039.9872
42543.625	91.94	40488.5871138509	66540.44595
42543.6354166667	91.94	41996.4981185108	64076.86155
42543.6458333333	91.94	44919.2940790134	64138.93875
42543.65625	91.94	49040.121724293	66176.1155333334
42543.6666666667	91.835	51299.8955469052	66946.0821333333
42543.6770833333	91.61	44700.4725247312	71228.4328833333
42543.6875	91.385	44814.49522625	71128.0684833333
42543.6979166667	91.16	44377.6788240176	69540.0368833333
42544.375	81.191	34656.703225228	65100.4228833333
42544.3854166667	81.686	39952.3607407169	60263.49315
42544.3958333333	82.181	51237.4827256043	61204.044
42544.40625	82.676	51636.4588160963	61743.9235333333
42544.4166666667	83.171	48481.5494114977	60571.1140833333
42544.4270833333	83.666	48206.4594447044	61970.9075333334
42544.4375	84.161	48878.3394816664	61256.7884833333
42544.4479166667	84.656	49747.1744580221	63016.7564833334
42544.4583333333	85.277	50771.2161450829	63262.2133333333
42544.46875	86.042	49232.5201855065	64353.387
42544.4791666667	86.807	46696.5161642771	66091.08315
42544.4895833333	87.572	46426.9873957979	62667.73875
42544.5	88.211	47548.6345632962	61902.8464833333
42544.5104166667	88.706	44119.675001337	62444.5928833333
42544.5208333333	89.201	35375.4822040617	62284.4885333333
42544.53125	89.696	32298.5386875528	61306.0016833333
42544.5416666667	90.191	42713.022048399	60141.8356833333
42544.5520833333	90.686	42803.6097274189	60826.4384833333
42544.5625	91.181	41200.6265342235	63434.1261333333
42544.5729166667	91.676	39689.887849376	63117.7540833333
42544.5833333333	91.94	41307.6570090945	63057.6483333333
42544.59375	91.94	48294.1991539332	66317.7027333333
42544.6041666667	91.94	51222.5238950314	65337.0867333333
42544.6145833333	91.94	48840.4358585719	66166.8723333333
42544.625	92.066	45166.9728340022	66070.8744833333
42544.6354166667	92.336	38519.5560319335	65950.9363333333
42544.6458333333	92.606	40134.7974763141	65042.2756833333
42544.65625	92.876	46317.4502002944	65827.8720833334
42544.6666666667	93.02	46132.4248642744	66319.4142
42544.6770833333	93.02	38094.685630078	65096.75595
42544.6875	93.02	40143.9557009593	68239.6675333333
42544.6979166667	93.02	50950.3776204512	69063.276
42545.375	81.317	31242.5530260638	64812.6920833333
42545.3854166667	82.082	35008.4882220137	66641.0355333333
42545.3958333333	82.847	38510.4057209058	52960.8888
42545.40625	83.612	43041.0114627218	47029.0608833333
42545.4166666667	84.125	39466.7956982005	63922.6069333333
42545.4270833333	84.35	39049.6823231938	68716.8589333333
42545.4375	84.575	39934.7641387258	70074.0796833333
42545.4479166667	84.8	40161.3816675219	57270.1660833333
42545.4583333333	85.277	37754.2045520013	49829.3965333333
42545.46875	86.042	41558.3517689397	62100.108
42545.4791666667	86.807	37864.7010316044	68831.0360833334
42545.4895833333	87.572	36028.0991394365	64844.59035
42545.5	88.211	46613.2576475082	44930.7661333333
42545.5104166667	88.706	46720.056224033	46610.6760833333
42545.5208333333	89.201	42679.5012848693	65632.7740833333
42545.53125	89.696	40499.7122387775	69699.8243333333
42545.5416666667	89.96	34351.439473855	53753.3811333333
42545.5520833333	89.96	37394.7175008645	43051.66635
42545.5625	89.96	37939.4672953283	72413.4989333333
42545.5729166667	89.96	37645.6000341754	72226.09875
42545.5833333333	90.191	34077.00249139	67282.3603333333
42545.59375	90.686	34963.7209561476	63319.2174
42545.6041666667	91.181	35111.8806847831	62572.62
42545.6145833333	91.676	38997.1753218048	62755.7389333333
42545.625	92.066	37956.9800521518	61385.0700833333
42545.6354166667	92.336	39422.7613777233	61915.5139333333
42545.6458333333	92.606	39762.9006112515	63497.2213333333
42545.65625	92.876	37865.9295724346	65142.2773333333
42545.6666666667	92.894	38252.0678609182	66037.1640833334
42545.6770833333	92.624	44086.9864311948	66255.7779333333
42545.6875	92.354	45382.655745848	65900.1555333334
42545.6979166667	92.084	43909.6069155039	67666.7491333333
42548.375	83.171	39184.2174797273	65233.5584833333
42548.3854166667	83.666	54921.9733819629	67023.219
42548.3958333333	84.161	56997.1840356892	69893.7347333333
42548.40625	84.656	56054.1521083389	68734.2942
42548.4166666667	85.277	55211.636325737	69256.63875
42548.4270833333	86.042	54044.3896139253	69470.5997333334
42548.4375	86.807	54462.0146517645	68501.1917333333
42548.4479166667	87.572	53919.5706689169	68546.3760833333
42548.4583333333	88.211	53886.9524396504	68224.1886
42548.46875	88.706	53151.0052333224	67668.2094
42548.4791666667	89.201	32873.7525675135	64822.9763333333
42548.4895833333	89.696	32964.4261219486	68691.78075
42548.5	90.191	31996.7427982546	66637.9758
42548.5104166667	90.686	38398.7726204601	64030.7832833333
42548.5208333333	91.181	33682.081457432	65288.1077333333
42548.53125	91.676	33629.1230815775	67657.2920833333
42548.5416666667	91.94	34550.9179995503	67834.8860833333
42548.5520833333	91.94	37616.3693815368	68403.75555
42548.5625	91.94	38475.1859906084	66094.5237333333
42548.5729166667	91.94	41260.9880531624	65366.7219333333
42548.5833333333	92.171	41989.2470002166	65257.0563333333
42548.59375	92.666	40932.9001199509	68509.17075
42548.6041666667	93.161	43314.1789601084	69839.1381333334
42548.6145833333	93.656	40433.6553795077	70431.0083333333
42548.625	93.92	37824.4404058985	71159.4748833333
42548.6354166667	93.92	36548.6166537851	71755.5203333333
42548.6458333333	93.92	38745.9065086235	73524.675
42548.65625	93.92	40047.8596982352	74591.8157333333
42548.6666666667	93.92	48284.1267302659	75855.468
42548.6770833333	93.92	49271.5731027887	73369.5332833333
42548.6875	93.92	46702.2900031199	73518.9459333333
42548.6979166667	93.92	45021.1916547326	74861.6616833333
42549.375	83.423	32392.3416680717	64125.5507333333
42549.3854166667	84.458	44415.5604489569	66023.0787333333
42549.3958333333	85.493	43658.715399446	61673.6024833333
42549.40625	86.528	47965.6009685513	61293.7260833334
42549.4166666667	87.542	41806.9691622037	62939.0760833333
42549.4270833333	88.532	41288.0734490545	63365.0380833333
42549.4375	89.522	40939.0997424689	63868.8036833334
42549.5104166667	91.2776	31542.0662400598	66407.58075
42549.5208333333	86.828	33066.3486366377	64577.48475
42549.53125	83.516	29890.6922862712	60699.3956833334
42549.5416666667	81.9549090909091	31526.6807688069	57273.22755
42549.5520833333	79.844	28772.1149767343	64784.9141333334
42549.5625	77.7330909090909	22388.009908233	67912.5816
42549.5729166667	75.6221818181818	16359.435140043	64203.5676833333
42549.5833333333	75.02	16523.2487107317	60038.8152833333
42549.59375	75.4290909090909	16589.4851278135	56877.04035
42549.6041666667	75.1452173913043	18600.1712768446	49442.2357333333
42549.6145833333	73.76	18718.2960495391	45032.3328
42549.625	74.1118181818182	18012.3752450798	58833.7212833333
42549.6354166667	74.48	17178.2157637683	59763.5731333333
42549.6458333333	74.8481818181818	18360.8593577357	60241.8052833333
42549.65625	73.94	18475.7591897037	56310.1197333333
42549.6666666667	73.94	17570.2979816018	56995.9955333333
42549.6770833333	74.1251428571428	17040.3534831083	55211.42235
42549.6875	74.588	19165.2585510348	54392.5902
42549.6979166667	75.02	21840.975665482	53211.95355
42550.3854166667	80.102	34777.8562832545	59046.5549333334
42550.3958333333	80.867	44362.7373552181	65964.62475
42550.40625	81.632	44014.9443539931	54022.5933333333
42550.4166666667	82.5179310344828	43357.1952396116	44064.1528833334
42550.4270833333	83.5420689655172	44507.7361833348	69310.9941333333
42550.4375	84.5662068965517	41876.3643599428	72359.1192833333
42550.4479166667	85.5903448275862	40218.4799463481	70719.7852833333
42550.4583333333	84.92	37406.8227703849	64150.3140833333
42550.46875	85.7860377358491	37679.7074410482	63183.3523333333
42550.4791666667	86.6520754716981	39563.915415429	63663.4768833334
42550.4895833333	87.5181132075472	41075.3850037918	65205.0660833333
42550.5	88.211	44345.1507590851	65392.8333333333
42550.5208333333	89.201	45366.2022155907	56548.044
42550.53125	89.696	40494.1486993331	67902.6228833333
42550.5520833333	89.96	42719.2806678067	55884.9600833333
42550.5625	89.96	42521.3118697569	48317.69235
42550.5729166667	89.96	42549.6026774742	66511.3276833333
42550.5833333333	90.317	41589.5236622488	66930.8718
42550.59375	91.082	41245.7853379593	66125.6808833333
42550.6041666667	91.847	41192.9935775435	63427.4156833333
42550.625	93.02	46306.2244484137	61330.3379333333
42550.6354166667	93.02	46793.5778644337	59952.987
42550.6458333333	93.02	47782.0093135649	62078.6573333333
42550.65625	93.02	50550.3177390959	64574.4376833334
42550.6666666667	93.02	53500.831322276	62818.0734
42550.6770833333	93.02	55967.3214703447	64315.8308833333
42550.6875	93.02	56363.1710611874	63450.7128
42550.6979166667	93.02	55813.4471629475	64628.364
42551.375	83.297	43756.0050768361	53546.92995
42551.3854166667	84.062	49764.7927728961	62792.1973333333
42551.3958333333	84.827	50636.7895011178	63418.0565333333
42551.40625	85.592	52699.3854212783	64353.387
42551.4166666667	86.231	51258.6999171684	62175.3013333333
42551.4270833333	86.726	51066.8120772351	61374.1272833333
42551.4375	87.221	53176.200285189	62974.85115
42551.4479166667	87.716	52658.4746512956	61914.1752
42551.4583333333	88.106	52579.4611714955	62027.6045333334
42551.46875	88.376	50999.6960257637	63203.4613333334
42551.4791666667	88.646	51070.3828578222	61084.8771333334
42551.4895833333	88.916	50474.3066065549	53110.8576
42551.5	89.165	48882.2749746017	47575.4293333333
42551.5104166667	89.39	47288.7552541606	60554.6632833333
42551.5208333333	89.615	44590.4068054874	68550.8016833333
42551.53125	89.84	42432.4478191985	67598.0621333333
42551.5416666667	90.317	44898.9656808881	59127.1220833333
42551.5520833333	91.082	45828.9367975004	64564.6638
42551.5625	91.847	43612.0226095305	66976.0752833333
42551.5729166667	92.612	43831.402861609	65671.419
42551.5833333333	92.894	46600.7523341858	64168.3296
42551.59375	92.624	48090.8867233942	61954.8224833334
42551.6041666667	92.354	50289.3590393356	60854.6480833333
42551.6145833333	92.084	49828.7895880542	59969.2896
42551.625	92.171	46226.3059372336	62586.0976833333
42551.6354166667	92.666	43192.8172675676	64823.7581333333
42551.6458333333	93.161	44822.1946829398	65900.1555333334
42551.65625	93.656	52086.4233237494	67449.1533333333
42551.6666666667	93.815	48184.7590643671	69180.8332833333
42551.6770833333	93.59	46713.7220571316	69596.1933333334
42551.6875	93.365	48587.2974954468	67027.9660833333
42551.6979166667	93.14	51786.8451832511	68844.1843333334
42552.375	83.171	47752.1011200877	55836.22275
42552.3854166667	83.666	48533.4559727384	62570.8211333333
42552.3958333333	84.161	46203.2485719006	62684.55075
42552.40625	84.656	42824.8485407042	60053.0883333333
42552.4166666667	85.172	44909.1418646456	59410.9780833333
42552.4270833333	85.712	52199.4688201427	58325.3197333334
42552.4375	86.252	50909.8865104869	60816.123
42552.4479166667	86.792	48136.2984893375	61951.93875
