Date	OADryBulbTemperatureNOAA	ZoneLoadforContainerFPVAV214	
42476.6666666667	78.875	2983.5	
42479.7916666667	78.875	9180	
42482.75	78.875	8491.5	
42488.875	78.875	6885	
42489.8333333333	78.875	5508	
42465.5625	78.887	10327.5	
42490.4791666667	78.887	3672	
42489.8125	78.8994736842105	6426	
42467.7708333333	78.932	7573.5	
42489.8020833333	78.9705263157895	6885	
42464.625	78.98	12622.5	
42464.6354166667	78.98	12163.5	
42464.6458333333	78.98	13081.5	
42464.65625	78.98	12852	
42489.4166666667	78.98	11934	
42489.7708333333	79.0781818181818	8262	
42464.6666666667	79.106	13081.5	
42466.625	79.106	12622.5	
42470.5833333333	79.106	3213	
42482.5833333333	79.106	10098	
42483.5833333333	79.106	3213	
42466.6979166667	79.124	10786.5	
42479.6979166667	79.124	11016	
42482.7395833333	79.124	9639	
42483.78125	79.124	9639	
42485.8645833333	79.124	3213	
42476.6041666667	79.184	3672	
42479.7083333333	79.211	10786.5	
42479.78125	79.244	9409.5	
42486.8229166667	79.244	6655.5	
42488.8645833333	79.244	6885	
42476.5208333333	79.301	3901.5	
42487.5625	79.301	10786.5	
42464.7604166667	79.334	8491.5	
42465.7604166667	79.334	7114.5	
42467.5416666667	79.337	9180	
42486.5104166667	79.3472	12852	
42464.6770833333	79.376	12622.5	
42466.6354166667	79.376	12393	
42470.59375	79.376	3213	
42482.59375	79.376	11245.5	
42483.59375	79.376	2754	
42470.6979166667	79.388	2983.5	
42466.6875	79.394	10786.5	
42479.6875	79.394	11016	
42482.7291666667	79.394	11245.5	
42483.7708333333	79.394	8950.5	
42485.8541666667	79.394	4131	
42490.84375	79.508	5967	
42479.5729166667	79.5278260869565	10327.5	
42488.46875	79.532	10098	
42485.5104166667	79.5885714285714	11475	
42487.8125	79.598	6426	
42464.6875	79.646	11934	
42466.6458333333	79.646	12393	
42470.6041666667	79.646	2983.5	
42482.6041666667	79.646	11245.5	
42483.6041666667	79.646	2754	
42489.78125	79.6485714285714	7803	
42465.5729166667	79.652	10327.5	
42490.4895833333	79.652	3442.5	
42466.6770833333	79.664	11245.5	
42479.6770833333	79.664	11475	
42482.71875	79.664	11245.5	
42483.7604166667	79.664	8032.5	
42485.84375	79.664	4131	
42489.7916666667	79.682	7344	
42479.71875	79.706	10327.5	
42479.7708333333	79.739	9409.5	
42486.8125	79.739	7114.5	
42488.8541666667	79.739	7344	
42476.53125	79.796	3901.5	
42487.5729166667	79.796	10786.5	
42489.7604166667	79.8145454545455	8721	
42464.75	79.829	8950.5	
42465.75	79.829	7573.5	
42476.59375	79.904	3672	
42466.65625	79.916	11704.5	
42470.6145833333	79.916	3442.5	
42482.6145833333	79.916	11704.5	
42483.6145833333	79.916	2983.5	
42466.6666666667	79.934	11245.5	
42479.6666666667	79.934	10786.5	
42482.7083333333	79.934	11704.5	
42483.75	79.934	7114.5	
42485.8333333333	79.934	4590	
42464.7083333333	80.06	13311	
42464.7291666667	80.06	10557	
42465.5833333333	80.06	10557	
42465.59375	80.06	11934	
42465.6041666667	80.06	11704.5	
42465.6145833333	80.06	11475	
42482.625	80.06	11245.5	
42482.6354166667	80.06	11245.5	
42482.6458333333	80.06	11245.5	
42482.65625	80.06	11016	
42482.6666666667	80.06	11016	
42482.6770833333	80.06	12622.5	
42482.6875	80.06	12163.5	
42482.6979166667	80.06	12163.5	
42483.625	80.06	2983.5	
42483.6354166667	80.06	2983.5	
42483.6458333333	80.06	2983.5	
42483.65625	80.06	2983.5	
42489.4270833333	80.06	12852	
42489.75	80.06	8721	
42467.5520833333	80.102	9639	
42470.6875	80.153	2983.5	
42465.625	80.165	10557	
42476.5416666667	80.165	3901.5	
42479.5833333333	80.165	11704.5	
42483.6666666667	80.165	2983.5	
42490.5	80.165	3213	
42465.7395833333	80.18	8491.5	
42479.65625	80.18	11475	
42483.7395833333	80.18	5967	
42467.7604166667	80.192	8491.5	
42479.7291666667	80.201	9868.5	
42486.5208333333	80.2112	13081.5	
42479.7604166667	80.234	9409.5	
42486.8020833333	80.234	6885	
42488.84375	80.234	7803	
42470.625	80.291	2983.5	
42487.5833333333	80.291	10098	
42489.4375	80.3511764705882	12622.5	
42465.6354166667	80.39	10098	
42476.5520833333	80.39	3442.5	
42479.59375	80.39	12622.5	
42483.6770833333	80.39	2983.5	
42490.5104166667	80.39	3213	
42465.7291666667	80.405	9639	
42479.6458333333	80.405	11704.5	
42483.7291666667	80.405	5508	
42485.8229166667	80.444	5049	
42490.8333333333	80.498	6196.5	
42488.4791666667	80.522	10557	
42487.8020833333	80.588	6885	
42465.6458333333	80.615	11016	
42476.5625	80.615	3442.5	
42479.6041666667	80.615	11475	
42483.6875	80.615	2983.5	
42490.5208333333	80.615	3672	
42485.5208333333	80.6171428571429	11475	
42476.5833333333	80.624	3672	
42465.71875	80.63	10786.5	
42479.6354166667	80.63	12622.5	
42483.71875	80.63	5049	
42479.7395833333	80.696	9868.5	
42479.75	80.729	9868.5	
42486.7916666667	80.729	6885	
42488.8333333333	80.729	8721	
42489.4479166667	80.7482352941176	12163.5	
42489.7395833333	80.78	9639	
42470.6354166667	80.786	2983.5	
42487.59375	80.786	11016	
42465.65625	80.84	11016	
42476.5729166667	80.84	3672	
42479.6145833333	80.84	11016	
42483.6979166667	80.84	2983.5	
42490.53125	80.84	3672	
42465.7083333333	80.855	11704.5	
42479.625	80.855	11704.5	
42483.7083333333	80.855	3901.5	
42467.5625	80.867	10098	
42470.6770833333	80.918	2983.5	
42465.6666666667	80.96	11016	
42465.6770833333	80.96	11016	
42465.6875	80.96	11245.5	
42465.6979166667	80.96	11245.5	
42485.53125	80.96	11934	
42489.7291666667	80.9884210526316	9868.5	
42485.8125	81.164	5508	
42485.5416666667	81.191	11475	
42490.5416666667	81.191	3213	
42486.5520833333	81.268	11016	
42470.6458333333	81.281	3213	
42487.6041666667	81.281	11475	
42488.8229166667	81.368	9409.5	
42490.8229166667	81.368	5508	
42486.53125	81.3714285714286	11245.5	
42489.71875	81.4147368421053	11016	
42467.75	81.452	8950.5	
42486.78125	81.488	7344	
42488.4895833333	81.512	11016	
42487.7916666667	81.578	6885	
42467.5729166667	81.632	10557	
42489.4583333333	81.6472727272727	12163.5	
42470.6666666667	81.683	2754	
42485.5520833333	81.686	11475	
42490.5520833333	81.686	3672	
42470.65625	81.776	2754	
42487.6145833333	81.776	9868.5	
42489.7083333333	81.8410526315789	11016	
42485.8020833333	81.884	6426	
42486.5625	81.928	13081.5	
42467.7083333333	82.04	13081.5	
42467.71875	82.04	12393	
42467.7291666667	82.04	10557	
42467.7395833333	82.04	9409.5	
42486.5416666667	82.04	11245.5	
42488.8125	82.133	9868.5	
42490.8125	82.133	6196.5	
42467.5833333333	82.145	10557	
42487.625	82.145	9868.5	
42467.6979166667	82.16	13540.5	
42487.78125	82.16	7344	
42485.5625	82.181	11475	
42490.5625	82.181	3672	
42488.5	82.271	11475	
42467.59375	82.37	10557	
42487.6354166667	82.37	9409.5	
42467.6875	82.385	13081.5	
42487.7708333333	82.385	7803	
42486.7708333333	82.478	7803	
42489.4895833333	82.4875675675676	11934	
42486.5729166667	82.588	13081.5	
42467.6041666667	82.595	11475	
42487.6458333333	82.595	10098	
42485.7916666667	82.604	6885	
42467.6770833333	82.61	12622.5	
42487.7604166667	82.61	7573.5	
42489.6979166667	82.64	11475	
42485.5729166667	82.676	11475	
42490.5729166667	82.676	3672	
42489.4791666667	82.7064864864865	11016	
42488.5104166667	82.766	10557	
42467.6145833333	82.82	11934	
42487.65625	82.82	11704.5	
42467.6666666667	82.835	11704.5	
42487.75	82.835	9180	
42488.8020833333	82.898	9868.5	
42490.8020833333	82.898	5508	
42489.46875	82.9254054054054	11016	
42467.625	82.94	12163.5	
42467.6354166667	82.94	11934	
42467.6458333333	82.94	11704.5	
42467.65625	82.94	11016	
42487.6666666667	82.94	12622.5	
42487.6770833333	82.94	11475	
42487.6875	82.94	11016	
42487.6979166667	82.94	11016	
42487.7083333333	82.94	10327.5	
42487.71875	82.94	10327.5	
42487.7291666667	82.94	10786.5	
42487.7395833333	82.94	9868.5	
42489.5	82.94	11934	
42489.5104166667	82.94	11475	
42489.5208333333	82.94	12163.5	
42489.53125	82.94	11475	
42490.5833333333	83.066	3213	
42486.5833333333	83.171	12622.5	
42489.6875	83.1875	11016	
42488.5208333333	83.261	10098	
42489.5416666667	83.2686956521739	12393	
42485.5833333333	83.297	11475	
42490.59375	83.336	3213	
42485.78125	83.348	6655.5	
42486.7604166667	83.468	7573.5	
42489.6770833333	83.525	11016	
42490.6041666667	83.606	3672	
42488.7916666667	83.663	10327.5	
42490.7916666667	83.663	5508	
42486.59375	83.666	11704.5	
42488.53125	83.756	9868.5	
42489.6666666667	83.8625	10557	
42490.6145833333	83.876	3442.5	
42489.5520833333	83.9730434782609	11245.5	
42489.5625	84.02	10327.5	
42489.5729166667	84.02	9868.5	
42490.625	84.02	3213	
42490.6354166667	84.02	3901.5	
42490.6458333333	84.02	3672	
42490.65625	84.02	3672	
42485.59375	84.062	11704.5	
42485.7708333333	84.113	7344	
42490.78125	84.14	5508	
42486.6041666667	84.161	12393	
42488.5416666667	84.251	9868.5	
42489.5833333333	84.251	11016	
42490.6666666667	84.251	4590	
42488.78125	84.284	10327.5	
42489.65625	84.284	10786.5	
42490.7708333333	84.365	5278.5	
42486.75	84.458	8491.5	
42490.7604166667	84.59	5508	
42486.6145833333	84.656	12622.5	
42488.5520833333	84.746	10098	
42489.59375	84.746	11475	
42490.6770833333	84.746	4819.5	
42488.7708333333	84.779	10327.5	
42489.6458333333	84.779	11245.5	
42490.75	84.815	5737.5	
42485.6041666667	84.827	12622.5	
42485.7604166667	84.878	7573.5	
42486.625	84.92	12393	
42486.6354166667	84.92	12393	
42486.6458333333	84.92	12393	
42486.65625	84.92	12163.5	
42486.6666666667	84.92	11704.5	
42486.6770833333	84.92	10786.5	
42486.6875	84.92	12622.5	
42486.6979166667	84.92	12852	
42486.7083333333	84.92	12163.5	
42486.71875	84.92	10786.5	
42486.7291666667	84.92	9409.5	
42486.7395833333	84.92	8950.5	
42490.7395833333	85.064	5737.5	
42488.5625	85.241	10327.5	
42489.6041666667	85.241	11475	
42490.6875	85.241	4590	
42488.7604166667	85.274	9639	
42489.6354166667	85.274	12163.5	
42490.7291666667	85.334	5508	
42485.6145833333	85.592	12852	
42490.71875	85.604	5278.5	
42485.75	85.643	8721	
42488.5729166667	85.736	11245.5	
42489.6145833333	85.736	11245.5	
42490.6979166667	85.736	4819.5	
42488.75	85.769	10098	
42489.625	85.769	11245.5	
42490.7083333333	85.874	4819.5	
42485.625	86.126	13081.5	
42488.5833333333	86.126	10327.5	
42485.7395833333	86.144	9180	
42488.7395833333	86.144	10098	
42485.6354166667	86.396	13081.5	
42488.59375	86.396	10786.5	
42485.7291666667	86.414	9639	
42488.7291666667	86.414	10098	
42485.6458333333	86.666	12852	
42488.6041666667	86.666	9868.5	
42485.71875	86.684	11245.5	
42488.71875	86.684	10327.5	
42485.65625	86.936	12393	
42488.6145833333	86.936	9409.5	
42485.7083333333	86.954	11934	
42488.7083333333	86.954	9639	
42485.6666666667	87.08	11245.5	
42485.6770833333	87.08	10786.5	
42485.6875	87.08	10786.5	
42485.6979166667	87.08	11475	
42488.625	87.08	9639	
42488.6354166667	87.08	9409.5	
42488.6458333333	87.08	9409.5	
42488.65625	87.08	9639	
42488.6666666667	87.08	9639	
42488.6770833333	87.08	9639	
42488.6875	87.08	9639	
42488.6979166667	87.08	9868.5	
