Date	OADryBulbTemperature(NOAA)	ZoneLoadforContainerFPVAV214	
42466.4791666667	70.694	7581.6	
42487.4270833333	70.706	8992.08	
42490.21875	70.7105882352941	1192.32	
42470.9791666667	70.739	1211.76	
42478.8541666667	70.739	1230.12	
42480.8958333333	70.739	1175.04	
42471.3229166667	70.7654545454545	1451.52	
42463.53125	70.796	691.2	
42490.125	70.82	1749.6	
42475.875	70.829	1193.4	
42481.875	70.829	10870.2	
42482.875	70.829	937.44	
42471.1458333333	70.8302127659575	1244.16	
42469.4791666667	70.856	1069.2	
42475.5625	70.856	2430	
42484.8125	70.8671428571429	4285.44	
42483.8854166667	70.904	6275.88	
42480.0416666667	70.9079310344828	2673	
42471.3541666667	70.9093023255814	2751.84	
42462.65625	70.916	724.68	
42480.6145833333	70.916	8310.6	
42462.6666666667	70.934	790.56	
42468.8333333333	70.934	884.52	
42471.9166666667	70.934	1272.24	
42477	70.934	1244.16	
42467.8541666667	70.943	1613.52	
42471.15625	71.06	1244.16	
42471.1666666667	71.06	1244.16	
42471.1770833333	71.06	1313.28	
42471.1875	71.06	1224.72	
42471.25	71.06	1610.28	
42471.2604166667	71.06	1425.6	
42471.2708333333	71.06	1425.6	
42471.28125	71.06	1451.52	
42471.2916666667	71.06	1451.52	
42471.3020833333	71.06	1382.4	
42471.3125	71.06	1428.84	
42471.375	71.06	3304.8	
42471.3854166667	71.06	4498.2	
42471.3958333333	71.06	4995	
42471.40625	71.06	5601.96	
42477.4270833333	71.06	1317.6	
42477.8333333333	71.06	1354.32	
42477.875	71.06	1333.8	
42477.8854166667	71.06	1272.24	
42477.8958333333	71.06	1272.24	
42477.90625	71.06	1272.24	
42477.9166666667	71.06	1272.24	
42477.9270833333	71.06	1231.2	
42477.9375	71.06	1251.72	
42477.9583333333	71.06	1374.84	
42477.96875	71.06	1374.84	
42477.9791666667	71.06	1205.28	
42478	71.06	1272.24	
42484.7916666667	71.06	4216.32	
42484.8020833333	71.06	4250.88	
42490.0833333333	71.06	1749.6	
42490.09375	71.06	1771.2	
42490.1041666667	71.06	1749.6	
42490.1979166667	71.06	1728	
42490.2083333333	71.06	1620	
42484.4270833333	71.102	1632.96	
42488.3854166667	71.102	3801.6	
42464.4791666667	71.108	3596.4	
42477.9895833333	71.1371428571429	1272.24	
42469.8125	71.153	1069.2	
42484.6666666667	71.165	4216.32	
42471.2395833333	71.18	1404	
42471.90625	71.18	1230.12	
42476.9895833333	71.18	1224.72	
42463.8020833333	71.192	651.24	
42465.84375	71.192	2754	
42471.4166666667	71.2	7650.72	
42487.4375	71.201	9492.12	
42484.78125	71.2069387755102	4250.88	
42470.96875	71.234	1175.04	
42478.84375	71.234	1248.48	
42480.8854166667	71.234	1105.92	
42467.4375	71.249	2012.04	
42477.4375	71.2563636363636	1360.8	
42464.8333333333	71.267	1922.4	
42477.8645833333	71.2781818181818	1354.32	
42482.40625	71.288	3732.48	
42463.5416666667	71.291	680.4	
42469.7083333333	71.291	988.2	
42481.5833333333	71.291	10001.88	
42485.375	71.291	4573.8	
42471.1979166667	71.3054545454546	1263.6	
42469.6979166667	71.324	940.68	
42482.8645833333	71.324	1058.4	
42490.3645833333	71.3393103448276	1053	
42471.3645833333	71.384	2903.04	
42484.6770833333	71.39	4285.44	
42465.4583333333	71.396	4134.24	
42468.4583333333	71.396	6733.8	
42490.375	71.396	1069.2	
42476.3958333333	71.3965217391304	1292.76	
42471.2291666667	71.405	1313.28	
42471.8958333333	71.405	1321.92	
42476.9791666667	71.405	1224.72	
42475.8645833333	71.444	1244.16	
42481.8645833333	71.444	15717.24	
42484.65625	71.444	4876.2	
42477.84375	71.46	1354.32	
42477.9479166667	71.465	1496.88	
42480.625	71.48	10098	
42484.7708333333	71.4824489795918	4320	
42487.9583333333	71.498	1198.8	
42471.4270833333	71.5	7678.8	
42477.4479166667	71.5018181818182	1360.8	
42483.3958333333	71.522	997.92	
42477.4583333333	71.5733333333333	1382.4	
42469.4895833333	71.576	926.64	
42475.5729166667	71.576	2457	
42484.6875	71.615	4216.32	
42483.875	71.624	5556.6	
42471.21875	71.63	1313.28	
42471.8854166667	71.63	1205.28	
42476.96875	71.63	1224.72	
42477.8541666667	71.6872727272727	1333.8	
42487.4479166667	71.696	9990	
42466.8229166667	71.708	1879.2	
42468.8229166667	71.708	968.76	
42477.8229166667	71.7145454545454	1354.32	
42470.9583333333	71.729	1266.84	
42478.8333333333	71.729	1682.64	
42480.875	71.729	1105.92	
42480.03125	71.7489655172414	3476.52	
42471.4479166667	71.75	9914.4	
42484.7604166667	71.7579591836735	4320	
42463.5520833333	71.786	691.2	
42469.71875	71.786	1020.6	
42481.59375	71.786	10575.36	
42485.3854166667	71.786	4548.96	
42471.4375	71.8	9288	
42469.6875	71.819	1053	
42482.8541666667	71.819	1555.2	
42484.6979166667	71.84	4423.68	
42471.2083333333	71.855	1333.8	
42471.875	71.855	1341.36	
42476.9583333333	71.855	1244.16	
42484.4375	71.867	1663.2	
42488.3958333333	71.867	4216.32	
42471.8645833333	71.87	1248.48	
42469.8020833333	71.918	1036.8	
42470.9166666667	71.96	1175.04	
42470.9270833333	71.96	1193.4	
42470.9375	71.96	1175.04	
42470.9479166667	71.96	1175.04	
42471.4583333333	71.96	10761.12	
42471.8541666667	71.96	1156.68	
42476.40625	71.96	1451.52	
42484.7395833333	71.96	4181.76	
42484.75	71.96	4250.88	
42487.9166666667	71.96	1805.76	
42487.9270833333	71.96	1973.16	
42487.9375	71.96	1662.12	
42487.9479166667	71.96	1641.6	
42490.1458333333	71.96	1924.56	
42490.15625	71.96	1539	
42490.1666666667	71.96	1728	
42490.1770833333	71.96	1728	
42490.1875	71.96	1539	
42470.90625	72.104	1193.4	
42476.9479166667	72.104	1313.28	
42478.8229166667	72.104	1927.8	
42480.8645833333	72.104	1263.6	
42465.46875	72.116	5154.84	
42468.46875	72.116	6940.08	
42490.3854166667	72.116	1004.4	
42480.0208333333	72.1213793103448	3090.96	
42476.4166666667	72.1337931034483	1313.28	
42467.84375	72.158	1944	
42475.8541666667	72.164	1224.72	
42481.8541666667	72.164	19217.52	
42480.6354166667	72.17	10260	
42469.5	72.191	1140.48	
42475.5833333333	72.191	3594.24	
42466.4895833333	72.224	8172.36	
42470.4479166667	72.2545454545455	1157.76	
42463.5625	72.281	691.2	
42469.7291666667	72.281	1004.4	
42481.6041666667	72.281	10740.6	
42485.3958333333	72.281	5194.8	
42469.6770833333	72.314	967.68	
42482.84375	72.314	1671.84	
42471.46875	72.32	10990.08	
42471.84375	72.3411764705882	1539	
42479.4375	72.3445454545455	5354.64	
42487.125	72.3527272727273	1321.92	
42483.8645833333	72.368	6156	
42487.90625	72.368	2109.24	
42464.4895833333	72.368	4479.84	
42470.8958333333	72.374	1156.68	
42476.9375	72.374	1313.28	
42478.8125	72.374	2384.64	
42480.8541666667	72.374	1663.2	
42478.5833333333	72.422	10001.88	
42482.4166666667	72.422	4186.08	
42487.4583333333	72.422	10951.2	
42479.4479166667	72.44	5514.48	
42463.7916666667	72.452	868.32	
42465.8333333333	72.452	2558.52	
42480.0104166667	72.4937931034483	3507.84	
42476.4270833333	72.5062068965517	1313.28	
42483.40625	72.512	1053	
42478.5729166667	72.6107692307692	10206	
42480.6458333333	72.62	10160.64	
42484.4479166667	72.632	1710.72	
42488.40625	72.632	4937.76	
42470.8854166667	72.644	912.6	
42476.9270833333	72.644	1333.8	
42478.8020833333	72.644	3149.28	
42480.84375	72.644	1792.8	
42477.46875	72.6733333333333	1382.4	
42469.7916666667	72.683	1069.2	
42469.5104166667	72.686	856.44	
42475.59375	72.686	3649.32	
42479.4583333333	72.716	6919.56	
42464.8229166667	72.776	2280.96	
42463.5729166667	72.776	736.56	
42469.7395833333	72.776	1053	
42481.6145833333	72.776	10960.92	
42485.40625	72.776	7223.04	
42469.6666666667	72.809	1020.6	
42482.8333333333	72.809	1922.4	
42471.4791666667	72.8109090909091	12927.6	
42471.8333333333	72.8176470588235	1973.16	
42465.4791666667	72.836	5644.08	
42468.4791666667	72.836	7523.28	
42490.3958333333	72.836	1004.4	
42480	72.8662068965517	3507.84	
42476.4375	72.8786206896552	1313.28	
42475.84375	72.884	1341.36	
42481.84375	72.884	17182.8	
42484.6354166667	72.884	4419.36	
42470.875	72.914	1069.2	
42476.9166666667	72.914	1313.28	
42478.7916666667	72.914	3727.08	
42480.8333333333	72.914	1987.2	
42466.8125	72.923	2185.92	
42468.8125	72.923	1395.36	
42477.8125	72.95	1354.32	
42484.7291666667	72.9628571428571	4285.44	
42467.4479166667	73.004	2349	
42490.0729166667	73.04	1771.2	
42463.5833333333	73.04	736.56	
42463.59375	73.04	724.68	
42463.6041666667	73.04	736.56	
42463.6145833333	73.04	592.92	
42469.75	73.04	1069.2	
42469.7604166667	73.04	1004.4	
42469.7708333333	73.04	988.2	
42469.78125	73.04	1053	
42470.4583333333	73.04	988.2	
42471.4895833333	73.04	12458.88	
42476.8958333333	73.04	1292.76	
42476.90625	73.04	1313.28	
42477.5	73.04	1321.92	
42477.5104166667	73.04	1244.16	
42477.5208333333	73.04	1244.16	
42477.53125	73.04	1244.16	
42477.5416666667	73.04	1321.92	
42477.5520833333	73.04	1244.16	
42477.5625	73.04	1224.72	
42479.9166666667	73.04	5209.92	
42479.9270833333	73.04	4957.2	
42479.9375	73.04	4847.04	
42479.9479166667	73.04	4704.48	
42479.9583333333	73.04	4561.92	
42479.96875	73.04	4151.52	
42479.9791666667	73.04	3883.68	
42479.9895833333	73.04	3476.52	
42485.4166666667	73.04	8449.92	
42486.1666666667	73.04	1395.36	
42486.1770833333	73.04	1468.8	
42486.1875	73.04	1156.68	
42486.1979166667	73.04	1004.4	
42486.2083333333	73.04	1598.4	
42486.21875	73.04	1468.8	
42486.2291666667	73.04	1598.4	
42486.2395833333	73.04	1791.72	
42486.25	73.04	2410.56	
42486.2604166667	73.04	3054.24	
42486.2708333333	73.04	3801.6	
42486.28125	73.04	3905.28	
42484.7083333333	73.115	4285.44	
42483.8541666667	73.133	7212.24	
42487.8958333333	73.133	2109.24	
42463.625	73.145	461.16	
42466.5	73.145	9187.56	
42477.5833333333	73.145	1447.2	
42484.5833333333	73.145	3120.12	
42486.2916666667	73.145	4516.56	
42463.78125	73.16	855.36	
42469.5729166667	73.16	1069.2	
42470.8645833333	73.16	912.6	
42479.90625	73.16	5559.84	
42486.15625	73.16	1156.68	
42490.9895833333	73.16	3088.8	
42469.5208333333	73.181	940.68	
42475.6041666667	73.181	4259.52	
42471.5	73.186511627907	13279.68	
42470.46875	73.2507317073171	988.2	
42476.4479166667	73.2510344827586	1313.28	
42480.65625	73.26	8125.92	
42477.5729166667	73.2941176470588	1321.92	
42478.78125	73.304	4318.92	
42484.4583333333	73.355	1686.96	
42463.6354166667	73.37	651.24	
42466.5104166667	73.37	8843.04	
42477.59375	73.37	1224.72	
42484.59375	73.37	3507.84	
42486.3020833333	73.37	4860	
42467.8333333333	73.373	2304.72	
42464.5	73.376	5015.52	
42469.5833333333	73.376	856.44	
42483.4166666667	73.376	784.08	
42463.7708333333	73.385	592.92	
42469.5625	73.385	1069.2	
42470.8541666667	73.385	1053	
42479.8958333333	73.385	5287.68	
42486.1458333333	73.385	1512	
42490.9791666667	73.385	3236.76	
42477.4895833333	73.4	1244.16	
42478.59375	73.412	9366.84	
42482.4270833333	73.412	4078.08	
42487.46875	73.412	10636.92	
42469.65625	73.424	967.68	
42480.8229166667	73.424	2209.68	
42484.5729166667	73.424	2781	
42471.8229166667	73.44	2434.32	
42471.5729166667	73.4558620689655	12830.4	
42471.5104166667	73.5004651162791	12804.48	
42481.625	73.502	10800	
42465.4895833333	73.556	6780.24	
42468.4895833333	73.556	7840.8	
42490.40625	73.556	988.2	
42484.71875	73.565	4285.44	
42487.1145833333	73.5675862068966	1576.8	
42463.6458333333	73.595	712.8	
42466.5208333333	73.595	10044	
42477.6041666667	73.595	1224.72	
42484.6041666667	73.595	3749.76	
42486.3125	73.595	4725	
42471.5625	73.5955172413793	11126.16	
42475.8333333333	73.604	1341.36	
42481.8333333333	73.604	11621.88	
42484.625	73.604	3695.76	
42463.7604166667	73.61	592.92	
42469.5520833333	73.61	1020.6	
42470.84375	73.61	955.8	
42479.8854166667	73.61	5177.52	
42486.1354166667	73.61	1321.92	
42490.96875	73.61	3116.88	
42469.53125	73.676	922.32	
42475.6145833333	73.676	4821.12	
42476.8854166667	73.69	1175.04	
42465.8229166667	73.712	2633.04	
42482.8229166667	73.712	2268	
42477.4791666667	73.7323076923077	1244.16	
42471.5520833333	73.7351724137931	10584	
42478.7708333333	73.799	4882.68	
42485.4270833333	73.8064516129032	9450	
42488.4166666667	73.81	5335.2	
42471.5208333333	73.8144186046512	11664	
42463.65625	73.82	461.16	
42466.53125	73.82	9859.32	
42477.6145833333	73.82	1205.28	
42484.6145833333	73.82	3883.68	
42486.3229166667	73.82	4762.8	
42463.75	73.835	641.52	
42469.5416666667	73.835	967.68	
42470.8333333333	73.835	926.64	
42479.875	73.835	5214.24	
42486.125	73.835	1004.4	
42490.9583333333	73.835	3088.8	
42471.5416666667	73.8748275862069	10005.12	
42483.84375	73.898	7257.6	
42487.8854166667	73.898	2177.28	
42471.53125	73.94	10478.16	
42471.5833333333	73.94	11955.6	
42471.59375	73.94	11333.52	
42471.6041666667	73.94	10692	
42471.6145833333	73.94	11793.6	
42476.875	73.94	1354.32	
42486.0416666667	73.94	1117.8	
42486.0520833333	73.94	1620	
42486.0625	73.94	1512	
42486.0729166667	73.94	1436.4	
42486.0833333333	73.94	1490.4	
42486.09375	73.94	1175.04	
42486.1041666667	73.94	1244.16	
42486.1145833333	73.94	1205.28	
42486.3333333333	73.94	4838.4	
42486.34375	73.94	5216.4	
42486.3541666667	73.94	6073.92	
42486.3645833333	73.94	6597.72	
42487.1041666667	73.9865517241379	988.2	
42463.6666666667	74.066	527.04	
42468.5	74.066	8594.64	
42477.625	74.066	1263.6	
42486.375	74.066	7745.76	
42477.8020833333	74.0696	1354.32	
42479.46875	74.0730434782609	7678.8	
42463.7395833333	74.084	631.8	
42470.8229166667	74.084	926.64	
42486.03125	74.084	1020.6	
42490.9479166667	74.084	3116.88	
42464.5104166667	74.096	5581.44	
42469.59375	74.096	937.44	
42483.4270833333	74.096	724.68	
42476.8645833333	74.1363636363636	1083.24	
42466.8020833333	74.138	2209.68	
42468.8020833333	74.138	1689.12	
42469.6458333333	74.144	967.68	
42480.8125	74.144	2721.6	
42484.5625	74.144	2700	
42484.4791666667	74.1684615384615	1829.52	
42471.8125	74.1757142857143	3207.6	
42475.8229166667	74.204	1663.2	
42478.7604166667	74.294	5954.04	
42465.5	74.297	6804	
42471.625	74.297	10746	
42475.625	74.297	5093.28	
42490.4166666667	74.297	1053	
42470.4791666667	74.3043902439024	1140.48	
42464.8125	74.306	2154.6	
42463.6770833333	74.336	702	
42468.5104166667	74.336	8116.2	
42477.6354166667	74.336	1321.92	
42486.3854166667	74.336	7935.84	
42467.8229166667	74.348	2494.8	
42481.8229166667	74.348	466.56	
42463.7291666667	74.354	583.2	
42470.8125	74.354	926.64	
42486.0208333333	74.354	1175.04	
42490.9375	74.354	3088.8	
42478.6041666667	74.402	9472.68	
42482.4375	74.402	5434.56	
42487.4791666667	74.402	13029.12	
42487.09375	74.4055172413793	1340.28	
42466.5416666667	74.423	10134.72	
42467.4583333333	74.423	2903.04	
42479.8645833333	74.492	4847.04	
42481.6354166667	74.492	9339.84	
42476.8541666667	74.5045454545455	1354.32	
42463.6875	74.606	702	
42468.5208333333	74.606	7575.12	
42477.6458333333	74.606	1302.48	
42486.3958333333	74.606	8553.6	
42463.71875	74.624	641.52	
42470.8020833333	74.624	898.56	
42486.0104166667	74.624	1438.56	
42490.9270833333	74.624	3088.8	
42483.8333333333	74.663	7616.16	
42487.875	74.663	2533.68	
42475.8125	74.699	1836	
42477.7916666667	74.7176	1354.32	
42485.4375	74.7645161290323	8781.48	
42478.75	74.789	7084.8	
42464.5208333333	74.816	5991.84	
42469.6041666667	74.816	926.64	
42483.4375	74.816	772.2	
42487.0833333333	74.8244827586207	1399.68	
42469.6354166667	74.864	952.56	
42480.8020833333	74.864	2747.52	
42484.5520833333	74.864	2565	
42476.84375	74.8727272727273	1354.32	
42463.6979166667	74.876	518.4	
42468.53125	74.876	7529.76	
42477.65625	74.876	1185.84	
42486.40625	74.876	10520.28	
42471.8020833333	74.8828571428571	4082.4	
42463.7083333333	74.894	561.6	
42470.7916666667	74.894	912.6	
42486	74.894	1321.92	
42490.9166666667	74.894	3116.88	
42465.8125	74.972	3324.24	
42482.8125	74.972	2426.76	
42476.4583333333	75.0061538461539	1313.28	
42476.8333333333	75.02	1333.8	
42477.75	75.02	1272.24	
42477.7604166667	75.02	1374.84	
42477.7708333333	75.02	1354.32	
42477.78125	75.02	1354.32	
42479.4791666667	75.02	7824.6	
42487	75.02	1209.6	
42487.0104166667	75.02	1069.2	
42487.0208333333	75.02	1071.36	
42487.03125	75.02	1261.44	
42487.0416666667	75.02	1261.44	
42487.0520833333	75.02	1175.04	
42487.0625	75.02	1261.44	
42487.0729166667	75.02	1226.88	
42489.0833333333	75.02	1036.8	
42489.09375	75.02	1020.6	
42489.0416666667	75.041724137931	1036.8	
42465.5104166667	75.062	6849.36	
42471.6354166667	75.062	11566.8	
42475.6354166667	75.062	5704.56	
42490.4270833333	75.062	926.64	
42489.0520833333	75.088275862069	1020.6	
42486.9895833333	75.092	1140.48	
42467.8125	75.113	2877.12	
42481.8125	75.113	-1632.96	
42479.4895833333	75.12	8363.52	
42477.6666666667	75.125	1185.84	
42480.6666666667	75.125	9240.48	
42486.4166666667	75.125	11175.84	
42478.7083333333	75.1325	10108.8	
42489.0625	75.1348275862069	1036.8	
42477.7395833333	75.14	1374.84	
42485.9895833333	75.14	1157.76	
42489.03125	75.14	898.56	
42478.7395833333	75.18	8743.68	
42489.0729166667	75.1813793103448	884.52	
42475.8020833333	75.194	2209.68	
42486.9791666667	75.22625	1069.2	
42468.5416666667	75.251	6907.68	
42470.78125	75.284	926.64	
42476.8229166667	75.284	1101.6	
42490.90625	75.284	3088.8	
42489.1041666667	75.2927272727273	1085.4	
42484.4895833333	75.3107692307692	1555.2	
42488.4270833333	75.3114285714286	5540.4	
42477.6770833333	75.35	1283.04	
42480.6770833333	75.35	8892.72	
42486.4270833333	75.35	11939.4	
42466.7916666667	75.353	2459.16	
42468.7916666667	75.353	1769.04	
42470.4895833333	75.3580487804878	1036.8	
42477.7291666667	75.365	1395.36	
42485.9791666667	75.365	1175.04	
42489.0208333333	75.365	1150.2	
42485.9479166667	75.3862068965517	1004.4	
42486.90625	75.3862068965517	868.32	
42486.9479166667	75.3862068965517	1036.8	
42478.6145833333	75.392	10465.2	
42482.4479166667	75.392	6420.6	
42487.4895833333	75.392	12096	
42487.8645833333	75.428	2633.04	
42466.5520833333	75.458	10054.8	
42467.46875	75.458	3272.4	
42478.7291666667	75.48	9790.2	
42481.6458333333	75.482	10422	
42490.03125	75.5	1837.08	
42486.96875	75.5075	898.56	
42479.8541666667	75.527	5367.6	
42464.53125	75.536	6566.4	
42469.6145833333	75.536	1123.2	
42483.4479166667	75.536	784.08	
42485.4479166667	75.541052631579	9434.88	
42483.8229166667	75.548	7383.96	
42477.6875	75.575	1374.84	
42480.6875	75.575	9434.88	
42486.4375	75.575	12821.76	
42469.625	75.584	856.44	
42480.7916666667	75.584	3507.84	
42484.5416666667	75.584	2260.44	
42471.7916666667	75.59	4423.68	
42477.71875	75.59	1205.28	
42485.96875	75.59	1101.6	
42489.0104166667	75.59	1134	
42475.7916666667	75.689	2304.72	
42489.1145833333	75.7018181818182	1020.6	
42468.5520833333	75.746	7801.92	
42470.7708333333	75.779	940.68	
42476.8125	75.779	972	
42490.8958333333	75.779	3116.88	
42478.71875	75.78	10692	
42486.9583333333	75.78875	884.52	
42477.6979166667	75.8	1251.72	
42480.6979166667	75.8	9797.76	
42486.4479166667	75.8	12942.72	
42477.7083333333	75.815	1185.84	
42485.9583333333	75.815	1069.2	
42489	75.815	1330.56	
42465.5208333333	75.827	7337.52	
42471.6458333333	75.827	12305.52	
42475.6458333333	75.827	5827.68	
42490.4375	75.827	912.6	
42464.8020833333	75.836	2682.72	
42485.9375	75.851724137931	870.48	
42486.8958333333	75.851724137931	982.8	
42486.9375	75.851724137931	1036.8	
42467.8020833333	75.878	2732.4	
42481.8020833333	75.878	-1814.4	
42471.7395833333	75.92	7892.64	
42471.75	75.92	7620.48	
42471.7604166667	75.92	6113.88	
42471.7708333333	75.92	5167.8	
42471.78125	75.92	4486.32	
42478.625	75.92	10476	
42478.6354166667	75.92	9948.96	
42478.6458333333	75.92	10850.76	
42478.65625	75.92	10960.92	
42478.6666666667	75.92	11547.36	
42478.6770833333	75.92	11104.56	
42478.6875	75.92	10692	
42478.6979166667	75.92	10213.56	
42484.5	75.92	2061.72	
42484.5104166667	75.92	2086.56	
42484.5208333333	75.92	2210.76	
42485.4583333333	75.92	10260	
42490.0416666667	75.92	1859.76	
42490.0520833333	75.92	1749.6	
42490.0625	75.92	1771.2	
42464.5416666667	76.046	6730.56	
42480.7083333333	76.046	9175.68	
42489.125	76.046	1088.64	
42479.5	76.0503448275862	9843.12	
42468.78125	76.064	2494.8	
42471.6979166667	76.064	10531.08	
42480.78125	76.064	3952.8	
42488.9895833333	76.064	1263.6	
42470.5	76.172	892.08	
42482.4583333333	76.172	8048.16	
42483.4583333333	76.172	842.4	
42486.4583333333	76.172	12398.4	
42487.5	76.172	10584	
42487.8541666667	76.193	2916	
42466.78125	76.208	3207.6	
42475.78125	76.208	3296.16	
42465.8020833333	76.232	3326.4	
42482.8020833333	76.232	2633.04	
42468.5625	76.241	8359.2	
42470.7604166667	76.274	940.68	
42476.8020833333	76.274	1230.12	
42490.8854166667	76.274	3116.88	
42464.5520833333	76.316	7257.6	
42480.71875	76.316	7894.8	
42489.1354166667	76.316	1134	
42485.9270833333	76.3172413793103	870.48	
42486.8854166667	76.3172413793103	1088.64	
42486.9270833333	76.3172413793103	926.64	
42479.5104166667	76.3296551724138	10098	
42476.46875	76.3336170212766	1313.28	
42468.7708333333	76.334	3397.68	
42471.6875	76.334	10850.76	
42480.7708333333	76.334	4320	
42488.9791666667	76.334	1247.4	
42488.4375	76.4042857142857	5559.84	
42471.7083333333	76.4413793103448	9999.72	
42481.65625	76.472	10260	
42466.5625	76.493	10425.24	
42467.4791666667	76.493	3801.6	
42483.8125	76.538	7439.04	
42479.84375	76.562	5443.2	
42464.5625	76.586	8125.92	
42480.7291666667	76.586	7041.6	
42489.1458333333	76.586	1036.8	
42465.53125	76.592	7291.08	
42471.65625	76.592	12013.92	
42475.65625	76.592	6667.92	
42490.4479166667	76.592	898.56	
42468.7604166667	76.604	4212	
42471.6770833333	76.604	12247.2	
42480.7604166667	76.604	4452.84	
42488.96875	76.604	1826.28	
42479.5208333333	76.6089655172414	10476	
42467.7916666667	76.643	3727.08	
42481.7916666667	76.643	-1112.4	
42470.5104166667	76.712	982.8	
42482.46875	76.712	8164.8	
42483.46875	76.712	842.4	
42486.46875	76.712	12761.28	
42487.5104166667	76.712	9644.4	
42468.5729166667	76.736	8407.8	
42466.7708333333	76.748	3852.36	
42475.7708333333	76.748	3382.56	
42471.7291666667	76.7507692307692	9695.16	
42470.75	76.769	926.64	
42476.7916666667	76.769	1321.92	
42490.875	76.769	3144.96	
42485.9166666667	76.7827586206897	1085.4	
42486.875	76.7827586206897	1151.28	
42486.9166666667	76.7827586206897	1150.2	
42464.5729166667	76.856	8843.04	
42480.7395833333	76.856	6033.96	
42489.15625	76.856	1192.32	
42468.75	76.874	5397.84	
42471.6666666667	76.874	13718.16	
42480.75	76.874	5025.24	
42488.9583333333	76.874	2063.88	
42479.53125	76.888275862069	10107.72	
42487.84375	76.958	3024	
42468.5833333333	77	8796.6	
42468.59375	77	10726.56	
42468.6041666667	77	11372.4	
42468.6145833333	77	10368	
42468.7083333333	77	9901.44	
42468.71875	77	9441.36	
42468.7291666667	77	8942.4	
42468.7395833333	77	6781.32	
42475.6666666667	77	7508.16	
42475.6770833333	77	7151.76	
42475.6875	77	8078.4	
42475.6979166667	77	7662.6	
42479.5416666667	77	10410.12	
42489.28125	77	4553.28	
42489.2916666667	77	4736.88	
42489.3020833333	77	5326.56	
42489.3125	77	5394.6	
42489.3229166667	77	5474.52	
42489.3333333333	77	5868.72	
42489.34375	77	7212.24	
42489.3541666667	77	7575.12	
42489.3645833333	77	8220.96	
42489.9791666667	77	1036.8	
42489.9895833333	77	1053	
42490	77	1036.8	
42490.0104166667	77	946.08	
42490.0208333333	77	-1555.2	
42476.4791666667	77.0229787234043	1175.04	
42489.96875	77.0469565217391	1020.6	
42475.7083333333	77.126	7620.48	
42481.6666666667	77.126	10056.96	
42489.1666666667	77.142641509434	1117.8	
42476.78125	77.144	1054.08	
42481.78125	77.144	-907.2	
42485.46875	77.144	10422	
42488.9479166667	77.144	2199.96	
42489.2708333333	77.1506976744186	4112.64	
42464.5833333333	77.231	10520.28	
42468.625	77.231	10098	
42489.375	77.231	8843.04	
42470.5208333333	77.252	1036.8	
42482.4791666667	77.252	8544.96	
42483.4791666667	77.252	777.6	
42486.4791666667	77.252	13305.6	
42487.5208333333	77.252	9390.6	
42468.6979166667	77.264	10319.4	
42470.7395833333	77.264	912.6	
42485.90625	77.264	1101.6	
42486.8645833333	77.264	1671.84	
42466.7604166667	77.288	4419.36	
42475.7604166667	77.288	4017.6	
42465.5416666667	77.357	6849.36	
42490.4583333333	77.357	926.64	
42475.71875	77.396	7257.6	
42481.6770833333	77.396	10520.28	
42476.7708333333	77.414	1175.04	
42481.7708333333	77.414	-915.84	
42488.9375	77.414	2008.8	
42489.1770833333	77.4483018867925	1209.6	
42465.7916666667	77.492	3920.4	
42482.7916666667	77.492	3470.04	
42488.4479166667	77.4971428571429	7569.72	
42489.2604166667	77.5274418604651	3596.4	
42466.5729166667	77.528	12414.6	
42467.4895833333	77.528	4008.96	
42483.8020833333	77.528	7257.6	
42490.8645833333	77.528	2851.2	
42479.5520833333	77.5321739130435	8933.76	
42471.71875	77.5586206896552	9948.96	
42479.8333333333	77.597	5556.6	
42475.7291666667	77.666	6318	
42481.6875	77.666	10908	
42467.78125	77.672	4318.92	
42476.7604166667	77.684	1054.08	
42481.7604166667	77.684	227.88	
42488.9270833333	77.684	2608.2	
42476.4895833333	77.7123404255319	1175.04	
42487.8333333333	77.723	3601.8	
42464.59375	77.726	12619.8	
42468.6354166667	77.726	10795.68	
42489.3854166667	77.726	10044	
42489.9583333333	77.7513043478261	898.56	
42489.1875	77.7539622641509	1192.32	
42468.6875	77.759	12035.52	
42470.7291666667	77.759	856.44	
42485.8958333333	77.759	1198.8	
42486.8541666667	77.759	1807.92	
42470.53125	77.792	912.6	
42482.4895833333	77.792	8594.64	
42483.4895833333	77.792	702	
42486.4895833333	77.792	12821.76	
42487.53125	77.792	8312.76	
42466.75	77.828	5060.88	
42475.75	77.828	4883.76	
42489.25	77.9041860465116	3114.72	
42475.7395833333	77.936	6191.64	
42481.6979166667	77.936	10260	
42476.75	77.954	1013.04	
42481.75	77.954	1788.48	
42488.9166666667	77.954	2352.24	
42489.1979166667	78.0596226415094	1341.36	
42476.7083333333	78.08	884.52	
42476.71875	78.08	952.56	
42476.7291666667	78.08	1175.04	
42476.7395833333	78.08	952.56	
42481.7083333333	78.08	11291.4	
42481.71875	78.08	9492.12	
42481.7291666667	78.08	8312.76	
42481.7395833333	78.08	4395.6	
42482.5	78.08	9990	
42482.5104166667	78.08	9208.08	
42482.5208333333	78.08	8812.8	
42482.53125	78.08	7662.6	
42483.5	78.08	772.2	
42483.5104166667	78.08	760.32	
42483.5208333333	78.08	898.56	
