Date	AHU21MixedAirTemp	AHU21SupplyAirTemp	OptimalSupplyAirTempEx2	OptimalSupplyAirTempEx3	OptimalSupplyAirTempEx3RoomTemps	OptimalSupplyAirTempEx2RoomTemps	MinimumDischargeTempforAHU21	
42684.6770833333	70.53	53.98	55.25	55.25	55.25	55	55.25
42684.6875	70.58	54.51	55.25	55.25	55.25	55.25	55.25
42684.6979166667	70.44	50.94	55	55	55	55	55
42684.7083333333	70.31	49.75	56	56	56	56	56
42684.71875	70.14	49.71	56.125	56.125	58	55.5	58
42684.7291666667	70.09	53.47	54.875	55	58.875	56.375	59.5
42684.7395833333	70.31	59.2	54.875	55	59.5	58.25	59.5
42684.75	70.52	59.86	54.875	56.375	61.75	60.375	62
42684.7604166667	70.57	58.29	56.25	60.875	64.375	63.75	65
42684.7708333333	70.41	55.94	58.75	62.625	65.375	64.25	66.5
42684.78125	70.26	58.91	59.5	63.375	65.75	65	66.5
42684.7916666667	70.34	59.06	62.375	63	65.875	64.875	66.5
42684.8020833333	70.46	59.12	62.25	62.25	65.625	64.25	66
42684.8125	70.32	58.87	61	61.125	65.75	64.375	66
42684.8229166667	70.17	55.86	59.875	61	65.375	63.75	65.875
42684.8333333333	70.23	54.32	60	62.25	65.625	64.375	66.25
42684.84375	70.32	60.04	60	62.5	65.75	64.5	66.25
42684.8541666667	70.27	59.26	58.75	62.25	65.25	64.125	66.25
42684.8645833333	nan	nan	58.75	62	65.125	64	66
42684.875	nan	nan	58.75	62.375	nan	nan	66.25
42684.8854166667	nan	nan	57.625	62.5	nan	nan	66.375
42684.8958333333	nan	nan	58	62.75	nan	nan	66.5
42684.90625	nan	nan	57.875	62.875	nan	nan	66.5
42684.9166666667	nan	nan	58.75	63.375	nan	nan	66.75
42684.9270833333	nan	nan	60.125	63.75	nan	nan	66.75
42684.9375	nan	nan	60.875	64	nan	nan	67
42684.9479166667	nan	nan	60.875	64	nan	nan	67
42684.9583333333	nan	nan	61.375	64.125	nan	nan	67.125
42684.96875	nan	nan	61.75	64.25	nan	nan	67.125
42684.9791666667	nan	nan	62.125	64.5	nan	nan	67.25
42684.9895833333	nan	nan	61.75	64.25	nan	nan	67
42685	69.94	59.91	62.625	64.75	66.125	65.75	67.25
42685.0104166667	69.99	59.32	nan	nan	nan	nan	nan
42685.0208333333	70.01	58.59	62.375	65.25	66.625	65.75	68.25
42685.03125	69.9	58.44	61.875	65	66.5	65.625	68
42685.0416666667	69.87	58.45	60.75	64.25	66.125	65.125	67.5
42685.0520833333	69.9	59.02	61.25	64.5	66.25	65.375	67.5
42685.0625	69.87	59.09	61.125	64.375	66	64.875	67.5
42685.0729166667	69.86	59.04	62.75	65.125	66.5	65.875	67.5
42685.0833333333	69.81	59.11	63.375	65.375	66.625	66.25	67.5
42685.09375	69.73	58.96	63.75	65.25	66.5	66.5	67.5
42685.1041666667	69.76	59.1	63.375	65	66.25	66.125	67.25
42685.1145833333	69.77	58.99	61.75	64.25	65.75	65.125	67.25
42685.125	69.74	59.07	62	64.5	65.875	65.375	67.375
42685.1354166667	69.72	59.01	62.125	64.5	65.875	65.25	67.375
42685.1458333333	69.71	59.01	62	64.375	65.875	65.125	67.25
42685.15625	69.69	59.03	62.125	64.5	65.75	65.25	67.375
42685.1666666667	69.66	58.84	61.75	64.25	65.625	64.875	67.25
42685.1770833333	69.59	59.03	62.25	64.375	65.75	65.25	67.25
